pinyin	verb	id
lue-cha-yi-chou	略差一筹	7284
ru-xin	如新	7285
nan-mian	难眠	7286
tan-fu	叹服	7287
yi-du-gong-du	以毒攻毒	7288
fa-zhi	发直	7289
zhi-man	植满	7290
he-yong	合用	7291
di-jia	低价	7292
shi-qing	诗情	7293
cou-qiao	凑巧	7294
yi-tan-jiu-jing	一探究竟	7295
chuan-song	传诵	7296
tong-kuan	同宽	7297
meng-hun	蒙混	7298
yi	一	7299
sheng-huo-dai-fa	生火待发	7300
xu-shang	续上	7301
qing-jing	清静	7302
da-zhao-mian	打照面	7303
tao-jia	逃家	7304
xing-xiao-yu	行销於	7305
kui-mi	窥秘	7306
qie-zhan-qie-zou	且战且走	7307
cong-que	从缺	7308
jian-yu	建於	7309
fan-tian-fu-di	翻天覆地	7310
cha-yang	插秧	7311
ku-si	苦思	7312
lyu-pu-lyu-qi	屡仆屡起	7313
fei-fa	非法	7314
fen-duan	分段	7315
tian-hai	填海	7316
shen-zao	深造	7317
ju	锯	7318
bao-qi-bao-luo	暴起暴落	7319
da-po-da-li	大破大立	7320
jie-ban	接办	7321
nuo	挪	7322
jing-xian	惊羡	7323
tian-chong	填充	7324
shang-lei	上垒	7325
sheng-yang	生养	7326
er-sun-rao-xi	儿孙绕膝	7327
sou-luo	搜罗	7328
tian-de	添得	7329
hua-yuan	化缘	7330
shan-dong	闪动	7331
jiao-jia	交加	7332
feng-sheng	丰盛	7333
chao-nao	吵闹	7334
you-ren-you-yu	游刃有馀	7335
ting-gong	停工	7336
xiang-shang	向上	7337
ding-zhi	订置	7338
shi-jin	驶进	7339
zhi-qing	志庆	7340
shao-diao	少掉	7341
cang-huang	仓皇	7342
qing-lang	晴朗	7343
liang-quan-qi-mei	两全其美	7344
piao-lai	漂来	7345
guang	光	7346
cao-dao	操刀	7347
xiao-ji	消极	7348
yong-gan	勇敢	7349
deng-zai	登载	7350
ya-diao	压掉	7351
bu-wang	不忘	7352
da-luan	打乱	7353
ying-sheng	迎神	7354
lai-han	来函	7355
chou-wei-xiang-tou	臭味相投	7356
bao-zhu	包住	7357
zi-xue	自学	7358
xuan-wan	选完	7359
ai-hong-bian-ye	哀鸿遍野	7360
gan-lu	赶路	7361
ti-tie	体贴	7362
za-rou	杂揉	7363
su-fu	夙孚	7364
huan-chang	欢唱	7365
su	塑	7366
kong-fan	空泛	7367
xu-re	蓄热	7368
wu-li-ke-tu	无利可图	7369
quan-fu	劝服	7370
qu-li	驱离	7371
you-fen	有分	7372
pin-dao	拼到	7373
ji-bu-ru-ren	技不如人	7374
na-zhe	拿著	7375
jian-shen	艰深	7376
yi-ru	移入	7377
shu-shuo	数说	7378
shi-zhong	失重	7379
duan-shi	短视	7380
zhi-shu-yu	直属於	7381
chen-jiang	沈降	7382
fu-sheng-ming	富盛名	7383
zun-wei	尊为	7384
qing-jia-dang-chan	倾家荡产	7385
yi-cheng	译成	7386
li-bei	立碑	7387
piao-qie	剽窃	7388
duo-yan	多言	7389
rou-hao	揉好	7390
zou-ji-duan	走极端	7391
jie-mi	解密	7392
wu-yu-lun-bi	无与伦比	7393
fang-zang	防脏	7394
sai-pao	赛跑	7395
zhan-huo	斩获	7396
xuan-xie	宣泄	7397
chun-feng-chui-you-sheng	春风吹又生	7398
zhu-shu	著述	7399
bian-yu	便於	7400
ji	济	7401
bie-niu	别扭	7402
shuai-tong	率同	7403
zhuang-li	壮丽	7404
yuan-lai	远来	7405
jie-kai	解开	7406
bian-hao	变好	7407
kong-xue-lai-feng	空穴来风	7408
bu-zhi	不止	7409
shou-yi-fei-qian	受益匪浅	7410
pao-tou-tou	跑透透	7411
chong-su	重溯	7412
yi-yu	易於	7413
xuan-dao	宣导	7414
tian-zhi	添置	7415
man-keng-man-gu	满坑满谷	7416
cha	插	7417
lou-shi	漏失	7418
qiao-qi	翘起	7419
che-shang	扯上	7420
zhi-ban	置办	7421
cai-na	采纳	7422
ai-jia	爱家	7423
ti-fa	体罚	7424
ying-yun	应允	7425
piao-liu	漂流	7426
pian-yi-xing-shi	便宜行事	7427
tui-gei	推给	7428
pin-shang	品裳	7429
xin-feng	信奉	7430
fu-shang	负伤	7431
shou-shan	受禅	7432
dao-ge	倒阁	7433
ding-jing	定睛	7434
zhi-xin	置信	7435
zou-zhe-qiao	走著瞧	7436
fan-zhuan	翻转	7437
cui-li	璀丽	7438
de-sheng	得胜	7439
nei-xing	内省	7440
yin-ran	引燃	7441
nan-kan	难堪	7442
xing-su	形塑	7443
yi-wu-fan-gu	义无反顾	7444
shu-zhan	舒展	7445
zhi-si	职司	7446
jiao-jian	矫健	7447
ju-shi	举士	7448
chou	筹	7449
ju-zhang	举杖	7450
ang-qi	昂起	7451
gong-zheng	工整	7452
chong-yang	崇扬	7453
cu-lie	粗劣	7454
zi-ming-qing-gao	自命清高	7455
tuo-tai-huan-gu	脱胎换骨	7456
lin	邻	7457
zhu	铸	7458
qu-da	屈打	7459
jie-yuan	结缘	7460
chu-huo	出货	7461
rao-guo	绕过	7462
xian-gao	限高	7463
tui-bi	退避	7464
zan-bu-jue-kou	赞不绝口	7465
miao	藐	7466
he-cheng	合成	7467
cu-bu-ji-fang	猝不及防	7468
du	赌	7469
sai-jin	塞进	7470
ke-ju	可居	7471
di-ting	谛听	7472
zhuan-zhi	转职	7473
yi-yi-bu-she	依依不舍	7474
chen-shui	沉睡	7475
tui-gu	退股	7476
ruan-ruo	软弱	7477
tui-shao	退烧	7478
zhe-bi	遮蔽	7479
zuan	钻	7480
da-pai-chang-long	大排长龙	7481
yuan-zi	缘自	7482
fang-zhen	防震	7483
ping-xi	评析	7484
duo-jin	躲进	7485
po-suo	婆娑	7486
mai-bu	迈步	7487
jie-bei-sen-yan	戒备森严	7488
sui-xing	随兴	7489
xian-yan	鲜艳	7490
mo-ming	莫名	7491
sun-hui	损毁	7492
shi-jin	使尽	7493
ce-fan	策反	7494
gou-zi	购自	7495
sao-hei	扫黑	7496
hui-diao	毁掉	7497
yi-ma-dang-xian	一马当先	7498
jia-ji	加计	7499
ting-xi	停息	7500
she-chi	奢侈	7501
shuai	摔	7502
lun-zheng	论政	7503
pan-dian	盘点	7504
gan-yuan	甘愿	7505
wei-wei-feng-chao	蔚为风潮	7506
diao-qian	调前	7507
kuang-bao	狂暴	7508
yan-mai	掩埋	7509
dan-bo	淡泊	7510
li-yao	力邀	7511
dai-wu	待舞	7512
ye-xing-jin-shi	野性尽失	7513
xiu	休	7514
geng-zhi	耿直	7515
jin-tui-shi-ju	进退失据	7516
fa-ya	发芽	7517
yi-shu-hua	艺术化	7518
shou-zhong-zheng-qin	寿终正寝	7519
shi-zhen	失真	7520
xian-jian	显见	7521
wai	歪	7522
ping-bi	评比	7523
jian-xia	剪下	7524
shou-qu-yi-zhi	首屈一指	7525
shen-you	神游	7526
kui-si	窥伺	7527
jing-shui-bu-fan-he-shui	井水不犯河水	7528
cu-zhi-lan-zao	粗制滥造	7529
pai-chu	拍出	7530
chou-li	抽离	7531
yi-gu	已故	7532
qi-hua	企画	7533
kao-shang	犒赏	7534
deng	瞪	7535
xi-zhuang-ge-lyu	西装革履	7536
na-men	纳闷	7537
hun-hun	昏昏	7538
dian-ming	点明	7539
yi-mo-xiang-chuan	一脉相传	7540
xie-yin	谐音	7541
an-tu-suo-ji	按图索骥	7542
yong-zhi-bu-jie	用之不竭	7543
you	诱	7544
tu-tu	吐吐	7545
leng-que	冷却	7546
chi	驰	7547
bo-xia	播下	7548
quan-qi	圈起	7549
chi	斥	7550
lei-yan-meng-long	泪眼朦胧	7551
kong-huang	恐慌	7552
chao-ren	超人	7553
yao-si	咬死	7554
yao-dao-bing-chu	药到病除	7555
xian-luo	陷落	7556
jing-qiao-qiao	静悄悄	7557
bu-ya	不雅	7558
zuo-zheng	作证	7559
fan-hong	翻红	7560
da-shan	搭讪	7561
chui-diao	垂钓	7562
si-gu	思古	7563
she-ren	慑人	7564
liao-ren	撩人	7565
shang-fei	上肥	7566
po-hai	迫害	7567
er-ru-mu-ran	耳濡目染	7568
chuan-wang	传往	7569
kai-nian	开年	7570
du-wu-si-ren	睹物思人	7571
qing-ming	清明	7572
shu-ming	署名	7573
ban-bai	半白	7574
zhi-zhu	支助	7575
chuai-du	揣度	7576
tai-qi	抬起	7577
ni-zhuan	逆转	7578
zhe-xia	折下	7579
meng-xing	梦醒	7580
fen-bu-gu-shen	奋不顾身	7581
fei-sheng	蜚声	7582
shang-suan	上算	7583
tou-qi	透气	7584
teng-ai	疼爱	7585
liao-ran-yu-xin	了然於心	7586
yong	拥	7587
mei-ri-mei-ye	没日没夜	7588
zhuan-dao	转道	7589
fa-wei	乏味	7590
jie-bing	结冰	7591
nong-huai	弄坏	7592
xiang-chi	相持	7593
fan-mo	翻模	7594
shou-hui-yu	受惠於	7595
bei	备	7596
huan-wan	还完	7597
yao-shou	夭寿	7598
chao-xuan	超炫	7599
shan-jian	删减	7600
mei-bai	美白	7601
bai-si-bu-jie	百思不解	7602
zhi-shui	治水	7603
zhu-shi	主事	7604
yi-yang-tian-nian	颐养天年	7605
cuo-jue	错觉	7606
yi-pian-hua-ran	一片哗然	7607
tong-zhong-qiu-yi	同中求异	7608
meng-long	朦胧	7609
ji-ru	挤入	7610
gou-de	购得	7611
man-shan	蹒跚	7612
sheng-shi-hao-da	声势浩大	7613
heng-gen	横亘	7614
qi-can	凄惨	7615
cheng-bai	成败	7616
pei-zui	赔罪	7617
kai-you	开有	7618
yuan-qi-yu	源起於	7619
da-li	打理	7620
xiu-bing	休兵	7621
cao-shuai	草率	7622
jian-xiao	建校	7623
wu-zhao	无著	7624
lin-lie	凛冽	7625
ji-shu	记述	7626
tiao-jiao	跳脚	7627
ting-hua	听话	7628
shou-gua	守寡	7629
yin-xun	因循	7630
gai-fei	改飞	7631
bai-fa-cang-cang	白发苍苍	7632
shen-bu-you-ji	身不由己	7633
yi-gan	易感	7634
fen-zhu	分驻	7635
tiao-gao	调高	7636
shuo-lai-shuo-qu	说来说去	7637
an-ran-shi-se	黯然失色	7638
fu-guo	富国	7639
bo-wan	播完	7640
ou-yi-wei-zhi	偶一为之	7641
fang-diao	放掉	7642
shi-bi-gong-qin	事必躬亲	7643
zai	再	7644
jue-mei	绝美	7645
kai-zao	开凿	7646
chang-jiang-hou-lang-tui-qian-lang	长江後浪推前浪	7647
cheng-chen	称臣	7648
lian-cheng	练成	7649
deng-da	等大	7650
feng-guang-yi-shi	风光一时	7651
qun-ji	群集	7652
she-hua	奢华	7653
jian-feng-zhuan-duo	见风转舵	7654
qing-chu	请出	7655
li-ti-hua	立体化	7656
fan-suo	繁琐	7657
bei-guan	悲观	7658
jie-yi-suo-shi	节衣缩食	7659
da-ke-shui	打瞌睡	7660
zhu-cheng	筑成	7661
lin-se	吝啬	7662
man-fu-ku-shui	满腹苦水	7663
tan-huan	摊还	7664
fen	忿	7665
mi-hu	迷糊	7666
kao-xuan	考选	7667
fan-tai	返台	7668
bu-yan-er-yu	不言而喻	7669
xiang-jin-yu	相近於	7670
qing-lang	清朗	7671
mo-ceng	磨蹭	7672
chu-ji	触及	7673
fa-xin-jiu-zai	发心救灾	7674
song-jian	送件	7675
chi-dao	吃到	7676
san-luo	散落	7677
zhong-yong	中用	7678
yi-zai	意在	7679
liu-mei	流美	7680
zhu-yan	主演	7681
chou-ku	愁苦	7682
chu-xin-ji-lyu	处心积虑	7683
bian-shi	辨识	7684
chong-fu	重覆	7685
fang-yan-wang-qu	放眼望去	7686
xia-shi	下市	7687
yang-chu	漾出	7688
jie-she	结社	7689
zuo-meng	作梦	7690
jie-zhe	藉著	7691
shuo-shuo	说说	7692
jia-chang	加长	7693
qing-you-du-zhong	情有独锺	7694
feng-sha	封杀	7695
nong-chu	弄出	7696
ding-ding-da-ming	鼎鼎大名	7697
qin-zheng	亲征	7698
zhen-ya	镇压	7699
shen-fu	身负	7700
bei-fa	北伐	7701
cuo-luo	错落	7702
xiang-he	相合	7703
ji-ju	急遽	7704
bei-zhuang	悲壮	7705
peng-lai-peng-qu	碰来碰去	7706
kai-qi	开起	7707
xia	夏	7708
men-huai	闷坏	7709
zhi-ai	挚爱	7710
zhi-zhu	踯躅	7711
guang-jie	广结	7712
di-jiu-bu-zhan	滴酒不沾	7713
sou-sou	搜搜	7714
xiang-jiao-yu	相较与	7715
guang-tu	光秃	7716
mi-zhi-ru-mian	密织如锦	7717
chi-xiang-he-la	吃香喝辣	7718
shen-huan	甚欢	7719
gong-sheng	共生	7720
chuan-zhen	传真	7721
ao-dao	熬到	7722
tiao-ti	挑剔	7723
shang-wan	上完	7724
xiang-cheng	相承	7725
bu-fang	布放	7726
yuan-qi-yu	缘起於	7727
zhu-chu	诛除	7728
tang-man	淌满	7729
ni-ren-hua	拟人化	7730
hai-hao	还好	7731
bu-zhi-suo-cuo	不知所措	7732
fu-jian	覆检	7733
ji	稽	7734
liu-lan	浏览	7735
mian-yu	免於	7736
zeng-yu	赠与	7737
fan-cheng	翻成	7738
zhao	召	7739
tiao-dong	挑动	7740
mang-mang	茫茫	7741
ran-man-wei-huan	人满为患	7742
you-you	悠游	7743
zan-ji	攒积	7744
qi-you-ci-li	岂有此理	7745
zao-xing	造型	7746
xu-ren	续任	7747
duo-jian	多见	7748
lian-suo	连锁	7749
jie-gu	解雇	7750
feng-hua	风化	7751
hao-kang	好康	7752
cong-gu-zhi-jin	从古至今	7753
san-chang	散场	7754
la-chu	拉出	7755
ce-zhong	侧重	7756
gan-zhi	杆直	7757
si-bian	思辩	7758
shou-tan	收摊	7759
zai-lai	载来	7760
hua-xia	划下	7761
shou-sui	守岁	7762
wu	误	7763
kan-xi	看戏	7764
cheng-yu	成於	7765
pi-yue	批阅	7766
fan	繁	7767
da-yi	大意	7768
tui-gu	推估	7769
wan-shua	玩耍	7770
duo-zhi	多汁	7771
hu-lei-lei	糊累累	7772
mu-dao	募到	7773
die-zuo	跌坐	7774
lei-dong	雷动	7775
liao-dong	撩动	7776
fang	防	7777
an-yu	暗喻	7778
shi-ye-you-cheng	事业有成	7779
shen-jing	身经	7780
chong-jie	冲解	7781
qin-dian	钦点	7782
ji-shen	寄身	7783
rang-xian	让贤	7784
zhong-wen-hua	中文化	7785
kou-er-xiang-xi	口耳相袭	7786
ruo	若	7787
chen-hun-ding-xing	晨昏定省	7788
neng-rong	能容	7789
fen-song	分送	7790
yun-chang	匀长	7791
qiang-shuo-chou	强说愁	7792
mai-yuan	埋怨	7793
kai-wu	开悟	7794
xi-shi	稀释	7795
xiu-geng	休耕	7796
hao-chi-lan-zuo	好吃懒做	7797
ding-ming	订名	7798
xian-tian-xia-zhi-you-er-you	先天下之忧而忧	7799
mei-bu-sheng-shou	美不胜收	7800
lyu-yi-chu-chu	绿意处处	7801
lu-xia	录下	7802
yun-yu-zi	孕育自	7803
chu-zu	出租	7804
bi-zhi-wei-kong-bu-ji	避之唯恐不及	7805
qian-bao	签报	7806
pin-dou	拚斗	7807
e-chou	恶臭	7808
fan-he	反核	7809
jing-yang	景仰	7810
lao-yin	烙印	7811
ying-sheng	营生	7812
qian-huan	谦怀	7813
da-dian	打点	7814
jie-ma	解码	7815
jiao-ku	叫苦	7816
guan-xing	观星	7817
sui-bo-zhu-liu	随波逐流	7818
chao-tuo	超脱	7819
xiang-ju	相聚	7820
jia-bei	加倍	7821
yong-bing-zi-li	拥兵自立	7822
jian-jin-yu	见近於	7823
wen-zheng	问政	7824
qi-yi	齐一	7825
la-kuai	拉快	7826
zhuan-ying	专营	7827
fu-shou-cheng-chen	俯首称臣	7828
mi-xin	迷信	7829
jie-wai-sheng-zhi	节外生枝	7830
hao-qi-wan-qian	豪气万千	7831
fu-zao	浮躁	7832
xing-bi	醒鼻	7833
san-qiang-ding-li	三强鼎立	7834
gua-jing	刮净	7835
shang-kuai	爽快	7836
mu-xuan	目眩	7837
chun-jie	纯洁	7838
can-ban	参半	7839
yin-hui	隐晦	7840
li-ying	理应	7841
qian-lai	迁来	7842
xiao-mie	消灭	7843
hua-ran	哗然	7844
shen	申	7845
qing-hua-mian-mian	情话绵绵	7846
sheng-xing-le-guan	生性乐观	7847
kua-dao	跨到	7848
shu	书	7849
li-you-wei-dai	力有未逮	7850
you-kou-nan-yan	有口难言	7851
zhu-shu	著书	7852
pao-shui	泡水	7853
qu-lie	趋烈	7854
ge-shuo-ge-hua	各说各话	7855
pu-chen	铺陈	7856
li-jia	理家	7857
ju-hui	聚会	7858
ji-po	鸡婆	7859
yin-jian-bu-yuan	殷鉴不远	7860
chuan-shu	传输	7861
pao-chu	抛出	7862
fang-zuo	仿做	7863
zhao-gao	昭告	7864
yan-zhi	延滞	7865
wan-er	莞尔	7866
pin-bu	拼布	7867
re-re-nao-nao	热热闹闹	7868
mei-yu	昧於	7869
zhou-xiu-er-ri	周休二日	7870
pin-zu	拼组	7871
fen-fen-he-he	分分合合	7872
yue-deng	跃登	7873
san-luan	散乱	7874
xia-qie	下切	7875
xi-fu	吸附	7876
shen-lai-yi-bi	神来一笔	7877
yu-shi-wu-zheng	与世无争	7878
hao-qi	豪气	7879
na-gei	拿给	7880
ca-ca	擦擦	7881
cang-gao-diao	唱高调	7882
can-ku	惨酷	7883
ya-kou-wu-yan	哑口无言	7884
mai-gui	买贵	7885
li-xiang-bei-jing	离乡背井	7886
qin-yu	勤於	7887
yin-hen	饮恨	7888
shi-zi	始自	7889
mai-shou-yu	埋首於	7890
jiang-xin-bi-xin	将心比心	7891
rong-hui-guan-tong	融会贯通	7892
cheng-bao	呈报	7893
shi-hui	实惠	7894
li-xing	厉行	7895
qi	泣	7896
zhuan-ying	专映	7897
shi-yong-yu	适用於	7898
zhan-zhuan-fan-ce	辗转反侧	7899
fu-mian	负面	7900
bian-bian	扁扁	7901
ban-lai-ban-qu	搬来搬去	7902
bo-bao	播报	7903
bu-yan-qi-fan	不厌其烦	7904
diu-kai	丢开	7905
li-ting	力挺	7906
gui-bing	归并	7907
mo-chu	抹除	7908
xun	逊	7909
li-luo	俐落	7910
deng-da	瞪大	7911
ke	咳	7912
you-yu	囿於	7913
tong-qi	通缉	7914
guang-wei-ren-zhi	广为人知	7915
yan	延	7916
dui-chang	对唱	7917
gui-ge-hua	规格化	7918
ban-wen-ban-bai	半文半白	7919
wei-ye	为业	7920
bu-shui	补税	7921
sheng-sheng-bu-xi	生生不息	7922
pin-qiong	贫穷	7923
su-you-yuan-yuan	素有渊源	7924
xu-ni	虚拟	7925
jie	揭	7926
zhao-qi-peng-bo	朝气蓬勃	7927
ren-gu	认股	7928
shan-jin	善尽	7929
yi-yu	意欲	7930
shen-jia-diao-cha	身家调查	7931
qie-cuo	切磋	7932
zhang-kong	掌控	7933
qiang-han	强悍	7934
tan-cheng	谈成	7935
fang-qi	放起	7936
chong-bai	崇拜	7937
dou-zui-gu	斗嘴鼓	7938
zhen-shang	斟上	7939
pai-cheng	拍成	7940
zi-wo	自我	7941
jie-wei	结为	7942
mo-lian	磨练	7943
si-dong-fei-dong	似懂非动	7944
kai-guan	开馆	7945
yan-cheng	沿承	7946
gan-cui	乾脆	7947
xian-yan	显眼	7948
que-de	缺德	7949
bu-jue	不觉	7950
ta-qing	踏青	7951
sheng-zi	生子	7952
zhang-cao	长草	7953
lan-shan	阑珊	7954
zhan-zhan-zi-xi	沾沾自喜	7955
cheng-liang	乘凉	7956
huan-sheng-lei-dong	欢声雷动	7957
ke-ban-hua	刻板化	7958
duo-guo	多过	7959
gen-fang	跟访	7960
zheng	徵	7961
shang-yi	商议	7962
zai-jin	栽进	7963
zheng-jiu	拯救	7964
huai-xiang	怀想	7965
kou	扣	7966
zheng-zong	正宗	7967
feng-yang	奉养	7968
fa-zheng	发证	7969
fang-pi	放屁	7970
ji-jin	激进	7971
fu-yang	扶养	7972
fu-xian	赋闲	7973
kuai-guo	快过	7974
fan	烦	7975
jie-zi	借自	7976
zan	赞	7977
shi-sui	拾穗	7978
jin-xin-jin-li	尽心尽力	7979
dou-qu	逗趣	7980
an-niu	按钮	7981
yun-tou-zhuan-xiang	晕头转向	7982
wai-hu	外乎	7983
peng-guo	碰过	7984
sao-dao	扫到	7985
zhao-ji	著急	7986
zhu-kong	主控	7987
za-chuan	砸穿	7988
bian-lian	变脸	7989
yuan-dui	怨怼	7990
tuo-qu	拖去	7991
xuan-pian	选片	7992
bai-fo	拜佛	7993
yin-jiu	饮酒	7994
sun-yi-ping-heng	损益平衡	7995
pian-xiang	偏向	7996
wu-wei-er-zhi	无为而治	7997
shuang-leng-qiu-han	霜冷秋寒	7998
da-da-sha-sha	打打杀杀	7999
dao-da	盗打	8000
yan-gai	掩盖	8001
zi-ben-zhu-yi-hua	资本主义化	8002
xue-qu	削去	8003
pei-huan	配还	8004
ji-zan	积攒	8005
tiao-qi	调气	8006
xiao-ao-jiang-hu	笑傲江湖	8007
zhi-ya	质押	8008
luo-ding	落定	8009
xiao-tan	笑谈	8010
chu-lie	出列	8011
huo-pin	火拼	8012
gan-xing-qu	感兴趣	8013
you-you-yan-yan	幽幽艳艳	8014
chi-lai	迟来	8015
bian-lun	辩论	8016
ming-shuo	明说	8017
yi-shi-tong-ren	一视同仁	8018
kao-wan	考完	8019
gou	构	8020
ri-shang-san-gan	日上三竿	8021
mi-feng	弥封	8022
chong-fu	重复	8023
cun-wang	存亡	8024
yao-ya-qie-chi	咬牙切齿	8025
jing-jue	警觉	8026
ling-ting-yi-jiu	聆听已久	8027
ji-he	集合	8028
xing-dao	行刀	8029
shou-yu	授与	8030
an	安	8031
yi-yu-yan-biao	溢於言表	8032
bian-ding	编定	8033
zu-zheng	足证	8034
guo-da	过大	8035
tuo-wei	拓为	8036
pu-zhi	朴质	8037
yong-qi-ke-jia	勇气可嘉	8038
zhu-you	铸有	8039
ping-fu	平复	8040
shua-bao	耍宝	8041
guan-jiao	管教	8042
xiang-nian	想念	8043
yuan-jia	冤家	8044
suo-bian	缩编	8045
qin-he	亲和	8046
tou-da	偷打	8047
mai-fu	埋伏	8048
yin-xiang-mo-hu	印象模糊	8049
da-xian-feng	打先锋	8050
jia-shen	加身	8051
zi-shen	自生	8052
ban-de	颁得	8053
qin-ding	钦定	8054
zheng-dian	正典	8055
xue-zu-shi-lyu	削足适履	8056
chan-rao	缠绕	8057
shou-fang	受访	8058
shou-ru	收入	8059
mian-su	免俗	8060
guo-huo	过活	8061
liao-dao	料到	8062
ming-ding	明定	8063
man-huang	蛮荒	8064
fu-shou-shuang-quan	福寿双全	8065
chui-da	吹打	8066
che	扯	8067
huan-ji	换机	8068
hai-lai-hai-qu	骇来骇去	8069
shang-qi	上起	8070
jiu-hou-duo-shi	久候多时	8071
gong-fang	攻防	8072
gao-shang	高尚	8073
zhuan-zhi	专职	8074
gui-chu	贵出	8075
ci	刺	8076
sun	飨	8077
mao-zu	卯足	8078
fen-cha	分叉	8079
tao-sheng	逃生	8080
huang-yin	荒淫	8081
kai-chun	开春	8082
gu-dian	顾店	8083
bing-ru-gao-huang	病入膏肓	8084
you-xing	有型	8085
hua-er-bu-shi	华而不实	8086
bei-ai	悲哀	8087
zai-dao	载到	8088
yuan-rong	圆融	8089
wai-pin	外聘	8090
zai-fu	载负	8091
song-shen	送神	8092
zhao-ran-ruo-jie	昭然若揭	8093
lian-xiang	联想	8094
zuo-zhan	作战	8095
chao-qiang	超强	8096
di-yin	低吟	8097
qing-shuang	清爽	8098
xin-xie	信邪	8099
ding-you	订有	8100
sheng-zai	盛载	8101
rang-rang	嚷嚷	8102
ping-jun	平均	8103
xi-xiao	嘻笑	8104
ming-wen	名闻	8105
ji-mi	机密	8106
ji-yu	急欲	8107
qin-jian	勤俭	8108
chuan-hui	传回	8109
shuai	甩	8110
yi-zhi	移植	8111
zuo-bing	做兵	8112
miao-hong	描红	8113
kua-zan	夸赞	8114
xian-kan	现勘	8115
fa-biao	发飙	8116
ban-hui	搬回	8117
chui-jin	吹进	8118
ce	测	8119
zai-ye	在野	8120
gao-ren-yi-deng	高人一等	8121
qi-fu-bu-ding	起伏不定	8122
chu-lai	初来	8123
zheng-zhi	争执	8124
xiao-nao	笑闹	8125
qing-lian	清廉	8126
wei-ji	危急	8127
pai-jie	排解	8128
fang-lan	防拦	8129
dui-zhao-yu	对照於	8130
qu-wei	趣味	8131
jiu-ge	纠葛	8132
jie-su	借宿	8133
da-huai	打坏	8134
qiang-da	抢搭	8135
zai-yang	宰羊	8136
gong-cun-wang	共存亡	8137
jue-yi	孑遗	8138
zhuan-zuo	转作	8139
ce-li	册立	8140
bu-xiu	不朽	8141
wu-hua-ke-shuo	无话可说	8142
sheng-kuang-kong-qian	盛况空前	8143
ke-zhu	刻铸	8144
ling-lu	领路	8145
dai	呆	8146
jing-xi	精细	8147
wu-ru	误入	8148
peng-chang	捧场	8149
jing-jiao	惊叫	8150
fu-fu	俯伏	8151
re-zhang-leng-suo	热涨冷缩	8152
gao-ke-ji-hua	高科技化	8153
tong-ku	痛哭	8154
po-bing	破冰	8155
jing-xing	儆醒	8156
da-xing	大兴	8157
po-tian-huang	破天荒	8158
zhu	逐	8159
ru-mian	入眠	8160
xing-jia	兴家	8161
dai	殆	8162
qi-si-hui-sheng	起死回生	8163
pai-shang	拍上	8164
yong-chu	涌出	8165
wan-ma-ben-teng	万马奔腾	8166
zha-chu	榨出	8167
bian-chang	变长	8168
dai-chu	带出	8169
gui-mi-xin-qiao	鬼迷心窍	8170
fa-xue	发噱	8171
yun-zhuan-yu	运转於	8172
yao-rao	妖娆	8173
bi-bi-kan	比比看	8174
hua-shang	花上	8175
wu-duan	无端	8176
hui-liu	回流	8177
tan-you	探幽	8178
cheng-huang	澄黄	8179
da-fu	答覆	8180
zhai-zi	摘自	8181
jie-wei	结尾	8182
duan-shou	短寿	8183
zuo-zheng	佐证	8184
ceng-ceng-die-die	层层叠叠	8185
ding-hao	订好	8186
juan-jian	捐建	8187
qi-zhong	器重	8188
kuan-rong	宽容	8189
wu-yi	无遗	8190
chuan-cha	穿插	8191
he-yu	合於	8192
chu-dao	出道	8193
rao-dong	扰动	8194
cao-ni	草拟	8195
jie-diao	借调	8196
ge-jiu-ge-wei	各就各位	8197
zhong-qing	锺情	8198
shou-yong-wu-qiong	受用无穷	8199
kan-duo	看多	8200
xia-ding	下定	8201
bu-yan-ke-yu	不言可喻	8202
zhen-dong	震动	8203
diao-chong	雕虫	8204
jing-bao	惊爆	8205
liang-quan	两全	8206
zhuan-yi-zi	转移自	8207
rou-xi	柔细	8208
shi-zuo	试做	8209
tong-ban	同班	8210
xu-sheng-si-qi	嘘声四起	8211
gong-shou	拱手	8212
huo-mai	活埋	8213
bai-lian-gang-cheng-rao-zhi-rou	百炼钢成绕指柔	8214
si-wen	斯文	8215
ren-xing	任性	8216
li-ti	立体	8217
dao-bei	倒背	8218
bing	病	8219
bo	搏	8220
mou-de	谋得	8221
e-zhi	恶质	8222
qing-sheng	庆生	8223
ai-xiang	爱乡	8224
chong-er-wei-wen	充耳未闻	8225
ying-rao	萦绕	8226
zai-shang-yan-shang	在商言商	8227
you-si	犹似	8228
qiang-gu	强固	8229
zhong-qian	重迁	8230
shi	嗜	8231
pin-fa	贫乏	8232
duo-kui	多亏	8233
zhuan-ban	转班	8234
pin-ping	品评	8235
lao	牢	8236
tan	摊	8237
cong-mang	匆忙	8238
hui-huo-wu-du	挥霍无度	8239
kun-zha	困扎	8240
qiao-si	巧思	8241
zhong-xin-geng-geng	忠心耿耿	8242
jue-qu	攫取	8243
you-huan	悠缓	8244
ao-ren	傲人	8245
fen-zhuang	分装	8246
da-gu	打鼓	8247
kai-shi-yu	开始於	8248
jia-chang	家常	8249
ji-kua	击垮	8250
zou-chu	奏出	8251
xiang-xun	相询	8252
pu	扑	8253
li-quan	力劝	8254
li-yu	立於	8255
shang-shu	上书	8256
